,BugId,Project,FixHashId,BUG,BIC,Comments
1222,1307662,nova,f9dfb5b25c087b5146e0c6a9956b2402aec6458f,0,0,refactoring “We should remove this unused argument.”
1224,1308058,cinder,993facb3bf753d23332236dc05b397850bf99144,1,1,"""https://github.com/openstack/cinder/commit/da13c6285bb0aee55cfbc93f55ce2e2b7d6a28f2 - this patch removes the default of None from the getattr call.”"
1225,1308253,cinder,aabb0fa1f68974e2fa4828cde1462dc47c429655,1,1,
1226,1308342,nova,222d44532c65ddf3f26532ced217890628352536,1,1,
1227,1308418,nova,fe02cc830f9c9e1dac234164bc1f0caa0e2072d7,1,1,
1228,1308421,neutron,30e5dae520535fbd759f4c12e184970afef854de,1,1,copy & paste error
1229,1308544,nova,476dc5efcdb11c9859b062dc69a8c205e69be861,1,1,
1230,1308565,nova,98e6891dfd4408c56644f55fe3cff88703beb4bf,1,1,
1231,1308649,nova,4ab7b6b7ad8b6047ec108c8f98bb1c0f310b9899,1,1,
1232,1308675,neutron,dd2ccd12adfb6c7d4aa500ba4120f767beeed35c,1,1,
1233,1308715,nova,da1fa5dc93e6e64d397e8d00769e34828669e010,1,1,
1234,1308811,nova,5427630f735381569066815605c75bccd278def8,1,1,
1235,1308819,cinder,3305f9dd061e70736fc4b890a207ecd4d30c3544,1,1,
1236,1308839,nova,aa9383081230b92ecc7c1b176cb3eb62a237949c,1,1,
1237,1308927,neutron,9f673c2482528bdde15776c52928dbaceecdf811,1,1,
1238,1309043,nova,1722378c85dbc9dc2506a2f8a84fef7a27254f57,0,0,Bug in test
1239,1309144,neutron,966dbb5368d710e2652b18f5b9cb4295f58598da,1,1,
1240,1309154,nova,94a3b83f9f1fd52a78b9d49b32ddfae40182f852,1,1,
1241,1309195,neutron,d23bc8fa6e2d8a735a2aa75224b1bc96a3b992f5,1,1,
1242,1309239,nova,5aa29b6b0a34d603e882a80cdc8e936f983b1892,0,0,feature “we should always load the info_cache so we can avoid the extra query”
1243,1309286,neutron,c1827a074654d2e8d07e93945fa605ad3b6c18fb,1,1,
1244,1310135,nova,6e1fd7b9b51498af5f688a41d6636ff90b9a56f5,1,1,
1245,1310460,neutron,7811c8a8ffce78dc14815203858854c450f1c8f6,1,1,
1246,1310559,cinder,a221a30b32aa94077f352719b2637b51c1809069,1,1,
1247,1310659,cinder,dcec1b84f4d3462fc408f4152f4c89b8df79d629,1,1,
1248,1310817,nova,f89d13b141eba66487b3d858cd075a47b2de6016,1,1,
1249,1310857,neutron,d6f014d0922e03864fd72efbcde04322711c2510,1,0,“devstack currently has a bug re”
1250,1310966,nova,625e48f82b5c7f1d55641b4207afd85b0b798cc2,1,1,
1251,1310991,cinder,fcc17a6b09cbcfaa8aa9db2ee5d187de7f7649aa,1,1,
1252,1311058,cinder,8ce85e4fd40e9def337daadfdc92aca7b064efff,1,1,
1254,1311243,cinder,a5a33a6833b29457d2ea7fc5b8c31f74a7aa4140,1,1,
1255,1311260,neutron,c4f0c4ba967af71d31629beff72a0f1f748202cb,1,1,
1256,1311277,cinder,8f112b270af0965a6f9aafbd83976c1ad22314f8,1,1,
1257,1311960,glance,e5e76fffbddddf8e6cd8e0b0b1173d4cca53fafe,1,1,“ The current implementation can lead to session timeouts”
1258,1311971,neutron,4539ff26d903174c844d6571533dfe719195e107,1,1,
1259,1312124,neutron,e575fde4cbe9b23cfc103e2de2f4052dd5874b02,1,1,“In downgrade of 4eca4a84f08a_remove_ml2_cisco_cred_db migartion there is a mistake”
1260,1312132,nova,d0a5e27288940c8e104330d784fed43575187afd,1,1,
1261,1312392,neutron,17d38f90d1ce28383a5fc061e01f0853cd8debf6,1,1,
1262,1312402,neutron,9e1c61b93ab3523bc1b5510775c1ee3331097f21,1,1,
1263,1312467,neutron,fc7cffedbe60ae9da7963373e9072c55700fce5f,1,1,
1264,1312482,neutron,f55e451fb790b976d3fbd3a23dd8688bcc584c77,1,1,
1265,1312718,cinder,38ed0523125efeaf8383b36d1db169b42e2f5eb6,1,1,
1266,1312822,neutron,bfdec043f1429ac4aa884e9422861b4e6c1ca815,1,0,“NSX 4.2 GA has tweaked the naming for certain resources. Edge”
1267,1313116,cinder,c1c10205423db25bc6b69e0e23b4f56aa2dfbd25,1,0,“update version response to remove PDF and WADL links”
1268,1313118,cinder,c1c10205423db25bc6b69e0e23b4f56aa2dfbd25,1,0,
1269,1313119,nova,3903090a60ecb0170c070a68e2f1df4a01b0aca1,1,0,
1270,1313801,neutron,ba87499dda0c897aa08afadfc2911ff80bdae2f9,0,0,"Feature, “Colocate strings used in REST client methods as URIs for APIs to Cisco CSR device, to make it easier to find and maintain them.”"
1271,1313894,cinder,32bac00ea003015add0d33be262cb3002e4c43af,1,1,
1272,1313992,glance,cb93eb60abf10af6fbb1ee438a6e8a51853e6788,1,1,
1273,1313997,neutron,47e51e7521784f6a2edcfbf71a9aac0237e76e42,1,1,
1274,1314007,glance,95d81a0b03703f47d457f26acecb36d7a10e66cb,1,1,
1276,1314176,nova,18938d283c5f87ab2e55f9f75626f313e8724bf9,0,0,"Feature ""We need to improve the hacking rule to avoid markers of author for the tag:”"
1277,1314472,neutron,717a0a0ab4436e2904360fe4e34226af7d0e412d,1,1,
1278,1314677,nova,695191fa89387d96e60120ff32965493c844e7f5,1,1,
1279,1314850,neutron,07a130be1a1f77fc86076f37afe5b6bae2692a2c,1,1,"""This method was removed from that file in commit 53609f29f3c8fcadc545afb891189253c07b33c3”"
1280,1314994,neutron,61a7b584238327d346bd4da642f3f8cb4d1dbf9c,1,1,
1281,1315097,neutron,89b01ca24ba95e36568352b4e5c7abf0cd04e4af,0,0,Optimization “Optimize querying for security groups”
1282,1315137,neutron,5cecf9571f93f89ceaa024cae0a7368767643931,0,0,feature“plumgrid drivers should be dynamically loaded”
1286,1315467,neutron,45381fe1c742c75773d97f1c0bd1f3cb1e7a6468,1,1,
1287,1315475,neutron,3758f25c3ca83d9465f7a0041f286156504c7065,1,0,"“The initial OpenDaylight integration with Openstack did not support
vlan isolation so it was not included as a valid type.”"
1288,1315538,neutron,a3a8a86d7bccb824725d91735bd032237786f5aa,1,1,
1289,1315542,cinder,f7f9e6228d8b73be6c1a4ad3fd998d02104a7a3b,1,1,
1290,1315574,neutron,2d72790bf83473e0c9b73cc290f711fcda7a5803,0,0,Bug in test
1291,1315597,nova,523e52f2f754f35b1e2453190f935d1a990464fb,1,0,"“api-version 3 list-extensions"" with a patch https://review.openstack.org/#/c/91942/ ,
the output is the following.
So 'extensions', 'flavors' and 'ips' are not camelcase. This seems inconsistent.”"
1292,1315809,neutron,14ebdbe77479a72ad1f324663ec795460e03e99a,1,1,
1293,1315815,neutron,5da44b9bdb65c54f823ce7867386b9ca0c9a6b25,0,0,"Feature ""Radware LBaaS driver should transfer the tenant-id to the back system when creating an ADC service”"
1294,1316074,nova,9b41af32bbbfc063eabf570fb95cdf516a8bb4a7,1,1,
1295,1316152,nova,2ddc905ebba6e6b2bd5be2ca45a14115ef5a6e8f,1,1,
1296,1316167,nova,92d92c7fe1d4db4a5c263d4499eae64568765047,0,0,Bug in test
1297,1316190,neutron,1715eb7c8e1f2433df3c081e357f8c40dfe2a28a,1,1,
1298,1316382,neutron,0dde14c0cd6ffea8ebff715342852ef17a9c0b70,1,0,"""isn't present in the python 2.6 httplib.”"
1299,1316486,neutron,61edb744bdaefa72151e99c43d9a6e75e7895f07,0,0,Bug in test
1300,1316674,nova,4cb139fb99814f04b9e4595d7e2efa34e7992826,1,1,
1301,1316824,cinder,f2a6e77bc75ea72a374ded4dba82cf2e95c11404,0,0,Bug in test
1303,1317075,cinder,da9597aed0186e68dbf1c7304b30e49f8e6a54ff,1,0,"“the behavior described in this bug is specific to F20 (for now).
“"
1304,1317134,cinder,ffa12c98971e35056a7867cd61ba5a39630cc0a7,1,1,
1305,1317180,nova,40a790c32ee4ea7b9d79e259545f07409fd618fa,1,1,“The following patch https://github.com/openstack/nova/commit/4c2f36bfe006cb0ef89ca7a706223f30488a182e#diff-5c6ee11140977e63b54542e2ff5763d3R22 caused a”
1306,1317208,nova,1e2b7fbf73a9d6b9088396cd41091911d35279ef,1,1,
1307,1317257,swift,b61fce6cbabf2181fed3f0c4bb83a2d3c40db100,1,1,
1308,1317321,nova,524ee4913d9015c2893cca69cefbc80fbe6878bb,0,0,Bug in test
1309,1317573,cinder,a058e90c5ec33e35c3bc88fed644b598e490e9ad,1,1,
1310,1317654,nova,23790183d20f59ddcb6025e8497aa16e443bb929,1,1,
1311,1317804,nova,59a6cf233b538d6666740de4796fce25ed8265aa,1,0,"""The change to use InstanceActionEvent in compute.utils.EventReporter changed the order of how things are done. “"
1313,1317871,neutron,d7318ff7123ea851e9d6953ef2c66f793ae46ca1,1,1,
1314,1317935,neutron,ce59e63249dfcd86e782d056407e38e845cbe19c,1,1,
1315,1318104,nova,1236b09076cca3b4b16538b055e52edde5a4feea,1,1,
1316,1318108,cinder,a7f24f0a2395594ead7eb8a5cef894b257cd7e4f,1,0,"Change in requirements “However, SolarisISCSIDriver
    still called the _execute function, which no longer exists in it's
    parent classes.”"
1317,1318261,neutron,3f9658dcd9b2cccdc0f03088723305c980130cd3,1,1,
1319,1318891,nova,c75cd9a8b9da86b9d9e7ffd6512fe13b1913fd85,1,1,
1320,1319180,nova,de92d65f2981b826e145e82ab2734c19bf1dffa3,1,1,“I am not sure that this is a bug. The default value is None.”
1321,1319182,nova,8ff170dc95bf3101fe38a2624e941bfa3b7c1138,1,1,
1322,1319361,neutron,f27e5244adcac9a12c04605fbf5c49a086d5fce5,1,1,
1323,1319615,nova,822f3069cd485215e863bc142b0e05d7bd1d52e6,0,0,"Refactoring, future bug “We should avoid to assign builtin function with other value.”"
1324,1319643,cinder,6791fa41e06beab23bc7832a3bfa9ab28adf1e34,1,1,
1325,1319892,neutron,3190e5b672ac21f9c82110d319473f2041bf64f7,1,1,
1326,1319943,nova,5dda3a6ab2becb5dd0b58c088f6daad807e12276,1,1,
1327,1320050,cinder,1eda138be81b2405969b80c00f30ba237e250fcd,0,0,"Feature “Brocade FC SAN lookup service should allow customized hosts key and missing policy"""
1328,1320056,cinder,39081787963298be87c1941ab6cba5310f6261c6,0,0,Feature “Cinder utils SSHPool should allow customized ssh host keys and missing policy”
1329,1320628,nova,cc5388bbe81aba635fb757e202d860aeed98f3e8,1,1,
1330,1320774,neutron,0ff8536c0d9b95172c42b1a01d292df58ed2e573,0,0,Bug in test
1331,1320775,neutron,6167cb55e2f62a645487d66e52b809c9599b3bb8,1,1,
1332,1321080,neutron,bb4f44654f6765c4e1fbcf92375c273494151099,1,1,
1333,1321220,nova,37520a7dc14971b2d244f37febdb9fb13edbfd2f,1,1,
1334,1321239,nova,502fa4875a3975990cbdf84fc0f846f7ede8fa92,1,1,“The <instanceSet> information missing in the response elements.”
1335,1321298,nova,6dd5cc503cc05c00c5f9d831480539c67f6e2a48,1,1,
1336,1321334,nova,310231541661adaa30d92d357f7590c88dc905b3,1,1,
1337,1321352,neutron,0f877f2594d415513856af3c528275fce2228ac1,1,1,
1338,1321381,nova,803d59e9f409a59403b2ce55040acc02e14eee28,1,1,“Commit a141206e9dfd31955b9b31d9e5a7f73bbd8510ca ensured that user defined ports were not deleted when an instance is deleted or rescheduled. The problem with this commit is that it did not reset the 'device_id' and ‘device_owner' of the port.”
1339,1321640,nova,513c6bbd36563e57a85d33f9c94f4a20ab7c00f4,1,1,
1340,1321653,nova,9e8657839844ecef3348dad51aca6411f05da99d,1,1,
1341,1321864,neutron,52301e4727091f867c42b18b316d4c4aacffea31,1,1,
1342,1321872,nova,e0228eb7e739956978f002f58edf35bc4d698022,1,1,
1343,1322025,nova,e15ce7735e492f9eb0914efb621211e315ea40d9,1,1,
1344,1322076,neutron,09dd5eb9c81033fe83b10d4051b2f06125250185,0,0,"Resfactoring ""fwaas plugin doesn't need to handle delete firewall rule operation
“"
1345,1322105,neutron,c0c3c8361771091c1ef1d4906c2552f9d92e7715,1,1,
1346,1322139,neutron,be340d1bab015c47650687f97393c6c9015fb537,1,1,“fix openvswitch requirement check” (b53c094d83df881156aa646002f95c9643b1b7a5)
1347,1322180,nova,00ac56a100ac7329a01b5f1fa336b99e64778eaf,1,0,"""Legacy bdm in incoming parameters contains a number of devices specified by their names (e.g. ""vdb"" or “/dev/vdc""). Current code considers ""vda"" as root device and doesn't work on “/dev/vda”"""
1348,1322195,nova,a55f41492e5ce9bbc2f2ef3435a7e7e65bf6cb3e,1,1,
1349,1322379,cinder,bfbc29f19037feb89408206625849bde14a7e84a,1,1,
1350,1322410,nova,1b46f86148c0366770065fc481984adc6bce5693,0,0,Refactorings “remove uncessary log.exception in api layer”
1351,1322702,nova,0f28fbef8bedeafca0bf488b84f783568fefc960,1,0,"“This is really a bug in libvirt, not openstack”, “This patch fixes a bug in libvirt driver get_host_capabilities where some features can be duplicated”"
1352,1322926,nova,50636a881b60f112027494bcd84af66888db8c1c,1,1,
1353,1322958,cinder,c08211b19e2b9c38e537e155d11ffced37af0e85,1,1,
1354,1323005,neutron,10bf897bf3a10681f5a8769f387599271d57dadb,1,1,
1355,1323173,nova,75a0ec684c4a972ad7703399b64ddf9300a7acf3,1,1,
1356,1323259,neutron,744c1bd2f1ae1caf3cd6d0c07d61b034a21204bc,0,0,"Feature ""To enable reuse of the ovs agent with the Intel® DPDK Accelerated Open vSwitch the proposal is to change the generation of the agent_id to use the hostname instead of the mac address of the br-int.”"
1357,1323322,neutron,0f7cfee155c0e3e216b4a1425ec1fbdde6eeb296,1,1,Feature “Disallow regular user to update firewall's shared attribute”
1358,1323403,nova,68e008b21b463a261461a0f7bbfaa92f4e9a7e92,1,1,
1359,1323715,neutron,2bd97d205b98292be709b0257bda5fc489eb643a,0,0,Bug in test
1360,1323718,neutron,43c1f98f074549611db90b6c333d2c54d7e4d4b3,0,0,"Feature “Additionally, the patch improves”"
1361,1323741,cinder,571ac18e7c4109fc9728a0ee27f04887f1d8aeea,1,0,"“The 'num_iscsi_scan_tries' option was renamed to 'num_volume_device_scan_tries', but setting this ISER option still sets the old configuration field which is never read.”"
1362,1323769,neutron,e588ee5b470bdca25abc634db3144d2aa9b84554,1,0,“NEC plugin: Bump L3RPC callback version to 1.1”
1363,1323813,nova,bb23a3730e5b2281e0a223a86c89f2a0bfcb4897,1,0,"“According to AWS docs
(http://docs.aws.amazon.com/AWSEC2/latest/APIReference/
api-error-codes.html)
“"
1364,1323867,neutron,accd56fea86a0cd5f1706cbdd5b1bbc31c4cf479,0,0,Feature “Add new behavior to control update and delete operations “
1365,1323975,glance,10691597011e8cb462d28c156b39742329bd0339,0,0,Refactoing “remove default=None for config options”
1366,1324120,neutron,84dfaa8a87cce660aa20619bd93263e645bbb2d0,1,1,“Problem is the line https://github.com/openstack/neutron/blob/master/neutron/plugins/vmware/plugins/base.py#L1012. A flat network will return an object instead of 0”
1367,1324131,neutron,c892a0f398b664bacf8a2a0302f51e3d9b96619d,0,0,“Radware LBaaS driver should support HA backend”
1368,1324194,neutron,82683feff64b5b0dff36f983526421e608f13d94,1,1,“This is caused by a missing network_id in the port body”
1369,1324400,nova,de58feb796d63dd4eea1fd49e66102686fcf4037,1,0,"“Since nova.virt.driver:LibvirtDriver.get_guest_config prepends instance root_device_name with 'dev' prefix, root_device_name may not coincide with device_name in block device mapping structure.”"
1370,1324450,neutron,c1ed203ccb816ac0a3a0e015d2790ed3aee04564,0,0,"""add delete operations”"
1371,1325116,cinder,759b3dcefc708aade88fd9c5906f86de9c7c67a8,1,1,
1372,1325128,nova,4a60c6a655006b2882331844664fac5cf67c5f34,1,1,"“CVE-2014-3517"""
1373,1325148,nova,897a4b754daae840100e63433d928bb62a81fbdc,0,0,“Remove useless”
1374,1325184,neutron,903e2a8cd1dd9169048d1ad9dd8a566b2ae52395,0,0,Bug in test
1375,1325246,nova,9047165b7fed691eb89ef7322b7f4fe9b453d184,0,0,Bug in test
1376,1325481,cinder,7ef73d325bac3a57970be1fc0cfe8b0d871f533e,1,1,“comment misspelled about volume_clear in cinder/volume/driver.py (volume misspelled)”
1377,1325608,neutron,0759ed18a95b438bf775d6905256119f1cee75db,0,0,"“https://github.com/openstack/neutron/commit/634fd1d23fb241bc4990275d5a4da0c3ab66e2de"""
1378,1325771,neutron,7b9ed4edeef7d599c164c8682fbbb36066d98abb,0,0,"“it doesn't have a consistency hash yet, so it is currently setting the HTTP header to ‘False'."""
1379,1325982,neutron,eb8973dc34901406f4ca8e47956cde5c43ca54c6,1,1,"“Validate expected parameters in add/remove router interfaces
    The add and remove router interface methods check that interface_info
    is not empty but don't check if it contains any of expected parameters:”"
1380,1326007,neutron,03277a80d573161abd0d1cb81ec647b53e140063,0,0,Refactoring “Removing check for overlap with fixed ips”
1381,1326173,neutron,63d271d4e4a8bab947f90f457ed176e46135d39e,1,1,
1382,1326183,nova,232cbfe67ffb7696f115830c711a960af5fa0828,1,1,
1383,1326256,neutron,8fb69a4633e87446eadd7f0173a0168f78604cbe,1,1,
1384,1326429,swift,7056ec6a16fd8707564ec4b0a05cab461ee2a80d,1,1,
1385,1326666,neutron,ff007a57efa82bc73cbe4a1e60b1cde42c7efa82,0,0,“dead code in ovs/ofagent agents”
1386,1326778,nova,77dd352933ca4272bfc376bd2f9ea3ff781a9bf8,1,1,"“This reverts commit 6dd5cc5."""
1387,1326781,glance,5cf0659d53eba85f7591565b7f18714e39c1713a,1,1,
1388,1326926,nova,7f53a8c91e623c69855caadf6cf65703a7e5b799,1,1,"“This only shows up in master so it's a regression in Juno only, this is the patch that broke it:
https://review.openstack.org/#/c/92285/"""
1390,1327145,nova,c2aa27d6f86d9ead2a9653b07de425669351d93d,1,1,“Change https://review.openstack.org/#/c/62314/ mistakenly made the conversion of the instance object in compute/rpcapi.py rescue_image()”
1391,1327406,nova,46e88320e6e6231550f3e2b40312c51f55e059f5,1,1,
1393,1327476,nova,8f8b6e656a6ef06bf0b99068a07a7d194783fc9b,1,1,"""Commit 59a6cf233b538d6666740de4796fce25ed8265aa added code to handle
    serializing non-str exception traceback objects, but didn't account for
    unicode. “"
1394,1327497,nova,3ea14e8a70a946dbb162ecafa848e4f2fa29772a,1,1,
1395,1327974,neutron,25a5a8526cf8182fbb6d7f8acf224ee1666da5c2,0,0,Bug in test
1396,1327975,neutron,a8d664d95f22a713d54c8ea30471dd3a4e976924,1,0,“The name of the synchronized queue class is queue instead of Queue in Python3.”
1397,1328162,neutron,58e6bb5893186517edafe1a4d51710c1362bc9cc,1,1,
1398,1328222,neutron,2d9488be71244cd7fcee624764b2f6c0cc5fe3a1,1,1,"""Sync function is missing network information”"
1399,1328288,neutron,1222366f6dadf7ce2a810c919344054196134db8,1,1,
1400,1328321,neutron,c8bdff1533e54787d9a3dd98fe57a1e2e0d82e73,1,1,
1401,1328331,neutron,09e706b210513968cac2bad78fe81ee9cbb5b5be,1,1,
1402,1328362,neutron,b1b83e42ae20f510eea452b9c7fb7673374f2a79,0,0,"Refactoring “ extensions: remove 'check_env' method
    The method is not documented or used.”"
1403,1328539,nova,077e3c770ebeebd037ce882863a6b5dcefd644cf,1,1,
1404,1328694,nova,801a37de197cdd98f264caa2bbe9c6ebddec070b,1,1,“ This reverts commit 8057b66c0b7ac87863f175d850414bc0ed260ab2.”
1405,1328870,nova,0a7527c71228c8e776ad40cedd2cf137fd99f43d,1,1,
1406,1328889,neutron,d4e5373240b97727ce9c4ec6636119bd5849bace,0,0,Bug in test
1408,1329099,neutron,3eef1ae80fcd7d9fe82b5c7485702991992b2766,1,1,"“Add a config parameter to Cisco N1kv plugin to determine the total
    number of active REST calls that can be made to the VSM.”"
1409,1329156,cinder,c04709b127d6f2dea32c5faa37cc1e27f6792cd9,0,0,“Remove cinder.context warning logging”
1410,1329426,neutron,13fe102fadf8d25b0927ee172b0fb3f681c56bf4,1,1,“Add missing keyword raise to get_profile_binding function”
1411,1329546,neutron,90fedbe44ca6bfccce5d71465532fbdc85ee3814,1,1,
1412,1329559,nova,f33a25a3c40722644c774395b38fd7a7ed0246e1,1,1,"“This was intentionally done in
https://review.openstack.org/#/c/58829/ . We also intentionally ignore
duplicate requests to delete an instance if its already being deleted
(https://review.openstack.org/#/c/55444/)."""
1413,1329614,nova,7e54641fc1f760423c2f1210787903e17ea1cc06,0,0,Bug in test
1414,1329882,nova,c28956a6872b34a93891c985c93aad5e242563b6,1,1,"“This looks like a clear regression caused by https://review.openstack.org/#/c/82455/."""
1415,1330065,nova,c5de5e7ab166e29304a01d7e310ae6ed32d22090,1,1,"“Also during spawing, if a datastore in maintenance mode gets choosen, since it had the largest disk space, the spawn would fail.”"
1416,1330135,neutron,f89a6bd30b6f99bc39f266ae8d3880380379f8b9,1,1,
1417,1330431,nova,c606043c64b31ba3289002dd9ac90b7566e1bca2,1,1,
1418,1330503,nova,dd6fb1246ff2789bd78b772b45e1fcac21eda67a,1,1,
1419,1330856,nova,da9891a30b3a3eac39458d829abdd5bc50cf876e,1,1,
1420,1330981,nova,9283379849906f74047e47a679326e08e923fecc,1,1,
1421,1331170,nova,5b27fe7de22aef53b82402f15b076887bc52670a,1,1,"""Unfortunately, that can result in live migrations failing if your environment is using different versions of the host OS on compute noes as the destination node may not be able to support the machine type used when the VM was originally started."""
1422,1331249,neutron,24a19bfd362996cd9833a167d6eb86fdcf743b75,0,0,REFACTORING “Big Switch: Remove unnecessary initialization code”
1423,1331317,nova,32cc13365be9baba7a1d50fae397f1b597ff505b,0,0,Bug in test
1424,1331456,neutron,3867174bc82b7fd85dd79bc0cc5625a15df2d8fb,0,0,feature. “Need to add the same ability to auto_schedule_networks.”
1425,1331566,neutron,cf92bbead9b25ee40a3336bd76110b3733a4f7ee,1,1,
1426,1331569,neutron,1b46d36269adc5c64c8cd55a2d9f2c47e42b341f,1,1,"""ip_lib is currently used to list the bridges
in the Open vSwitch neutron agent.

use of ip_lib blocks reuse of the Open vSwitch agent
with userspace only open vSwitchs implementations.” (52e281c736ce0ecac33f5807fa2c5c953925eda9)"
1427,1331839,neutron,79f6ccd1b5b67c23d438332e9d8641d07426a9a1,1,1,
1428,1332041,neutron,e8b9a11fd728d287a1c64aa025ebba009bf5025e,1,1,
